VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,2022-01-01 00:37:59,2022-01-01 00:55:10,2.0,2.2,1.0,N,161,236,1,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
2,2022-01-01 00:28:11,2022-01-01 00:55:02,2.0,19.14,1.0,N,132,65,2,51.5,0.5,0.5,0.0,0.0,0.3,54.05,0.0
1,2022-01-01 00:17:34,2022-01-01 00:26:12,2.0,1.7,1.0,N,249,234,1,8.0,3.0,0.5,2.35,0.0,0.3,14.15,2.5
1,2022-01-01 00:30:29,2022-01-01 00:40:35,4.0,3.1,1.0,N,170,262,2,10.5,3.0,0.5,0.0,0.0,0.3,14.3,2.5
1,2022-01-01 00:45:51,2022-01-01 01:10:40,2.0,4.4,1.0,N,262,163,1,19.5,3.0,0.5,6.95,0.0,0.3,30.25,2.5
1,2022-01-01 00:30:50,2022-01-01 00:39:53,1.0,1.6,1.0,N,246,50,2,8.5,3.0,0.5,0.0,0.0,0.3,12.3,2.5
1,2022-01-01 00:47:17,2022-01-01 01:07:41,1.0,3.9,1.0,N,50,79,1,16.0,3.0,0.5,3.96,0.0,0.3,23.76,2.5
1,2022-01-01 00:46:56,2022-01-01 01:08:29,2.0,4.3,1.0,N,113,142,1,17.0,3.0,0.5,6.2,0.0,0.3,27.0,2.5
1,2022-01-01 00:23:49,2022-01-01 00:37:57,2.0,2.2,1.0,N,90,79,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2022-01-01 00:41:16,2022-01-01 00:54:51,2.0,2.6,1.0,N,79,68,1,11.5,3.0,0.5,1.53,0.0,0.3,16.83,2.5
2,2022-01-01 00:28:23,2022-01-01 00:53:24,2.0,7.26,1.0,N,249,181,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
1,2022-01-01 00:21:16,2022-01-01 00:42:01,4.0,2.1,1.0,N,142,164,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
1,2022-01-01 00:58:12,2022-01-01 01:11:14,2.0,2.0,1.0,N,107,231,1,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
2,2022-01-01 00:36:47,2022-01-01 00:44:41,1.0,1.18,1.0,N,234,113,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2022-01-01 00:55:16,2022-01-01 01:11:04,1.0,2.7,1.0,N,137,107,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2022-01-01 00:20:54,2022-01-01 00:39:36,1.0,2.47,1.0,N,163,90,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2022-01-01 00:42:32,2022-01-01 01:02:35,1.0,4.29,1.0,N,186,263,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
1,2022-01-01 00:10:59,2022-01-01 00:15:38,2.0,0.6,1.0,Y,79,148,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2022-01-01 00:26:12,2022-01-01 00:52:12,2.0,8.5,1.0,N,113,83,1,28.0,3.0,0.5,5.0,0.0,0.3,36.8,2.5
1,2022-01-01 00:20:10,2022-01-01 00:28:49,2.0,1.6,1.0,N,79,87,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
1,2022-01-01 00:32:28,2022-01-01 00:44:40,2.0,2.8,1.0,N,209,249,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
1,2022-01-01 00:47:50,2022-01-01 01:08:34,2.0,4.9,1.0,N,249,40,1,18.0,3.0,0.5,4.0,0.0,0.3,25.8,2.5
2,2022-01-01 00:58:26,2022-01-01 01:07:49,1.0,1.5,1.0,N,137,90,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2022-01-01 00:28:49,2022-01-01 00:33:31,1.0,0.74,1.0,N,234,68,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
2,2022-01-01 00:41:14,2022-01-01 01:03:28,3.0,2.86,1.0,N,68,144,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2022-01-01 00:43:40,2022-01-01 00:47:47,2.0,0.68,1.0,N,234,186,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
2,2022-01-01 00:51:09,2022-01-01 01:03:16,2.0,1.51,1.0,N,186,114,1,9.5,0.5,0.5,3.33,0.0,0.3,16.63,2.5
1,2022-01-01 00:14:04,2022-01-01 00:52:10,2.0,5.0,1.0,N,114,142,1,25.0,3.0,0.5,4.32,0.0,0.3,33.12,2.5
1,2022-01-01 00:55:04,2022-01-01 00:56:57,0.0,0.6,1.0,N,239,239,1,4.0,3.0,0.5,2.3,0.0,0.3,10.1,2.5
2,2022-01-01 00:22:51,2022-01-01 00:29:11,2.0,0.64,1.0,N,43,237,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2022-01-01 00:41:17,2022-01-01 00:57:38,1.0,0.95,1.0,N,163,170,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2022-01-01 00:07:23,2022-01-01 00:20:06,2.0,3.45,1.0,N,249,48,2,13.0,0.5,0.5,0.0,0.0,0.3,16.8,2.5
2,2022-01-01 00:43:07,2022-01-01 00:58:07,2.0,3.85,1.0,N,142,193,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
1,2022-01-01 00:47:49,2022-01-01 01:00:33,1.0,2.1,1.0,N,237,262,2,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
2,2022-01-01 00:41:30,2022-01-01 00:55:55,2.0,2.2,1.0,N,24,74,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0
1,2022-01-01 00:58:28,2022-01-01 01:27:30,2.0,7.4,1.0,N,68,42,2,26.5,3.0,0.5,0.0,0.0,0.3,30.3,2.5
2,2022-01-01 00:39:37,2022-01-01 00:59:45,1.0,9.42,1.0,N,264,130,2,27.0,0.5,0.5,0.0,0.0,0.3,28.3,0.0
2,2022-01-01 00:06:10,2022-01-01 00:19:27,3.0,4.84,1.0,N,144,255,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2022-01-01 00:27:12,2022-01-01 00:33:19,4.0,0.93,1.0,N,148,79,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2022-01-01 00:35:10,2022-01-01 00:49:47,3.0,2.63,1.0,N,224,231,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
1,2022-01-01 00:13:48,2022-01-01 00:24:49,0.0,1.4,1.0,N,79,249,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2022-01-01 00:29:34,2022-01-01 00:40:06,0.0,1.4,1.0,N,158,246,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2022-01-01 00:44:13,2022-01-01 01:05:21,0.0,2.0,1.0,N,246,170,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
1,2022-01-01 00:14:33,2022-01-01 00:31:59,3.0,3.8,1.0,N,249,48,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
1,2022-01-01 00:33:50,2022-01-01 00:50:38,2.0,2.6,1.0,Y,48,140,1,12.5,3.0,0.5,3.26,0.0,0.3,19.56,2.5
1,2022-01-01 00:51:49,2022-01-01 00:53:51,1.0,0.5,1.0,N,140,262,1,4.0,3.0,0.5,1.2,0.0,0.3,9.0,2.5
1,2022-01-01 00:23:06,2022-01-01 00:39:46,1.0,4.6,1.0,N,107,226,2,16.0,3.0,0.5,0.0,0.0,0.3,19.8,2.5
1,2022-01-01 00:50:58,2022-01-01 01:00:14,1.0,2.3,1.0,N,148,137,1,10.0,3.0,0.5,4.1,0.0,0.3,17.9,2.5
2,2022-01-01 00:52:54,2022-01-01 01:25:57,1.0,21.75,1.0,N,219,265,1,58.0,0.5,0.5,11.86,0.0,0.3,71.16,0.0
2,2022-01-01 00:11:59,2022-01-01 00:26:35,1.0,2.51,1.0,N,170,144,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
2,2022-01-01 00:33:05,2022-01-01 00:45:22,1.0,5.24,1.0,N,234,13,1,17.0,0.5,0.5,5.2,0.0,0.3,26.0,2.5
2,2022-01-01 00:39:25,2022-01-01 00:54:39,1.0,2.39,1.0,N,79,161,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
1,2022-01-01 00:02:04,2022-01-01 00:15:00,1.0,3.2,1.0,N,229,148,1,12.0,3.0,0.5,3.95,0.0,0.3,19.75,2.5
1,2022-01-01 00:16:35,2022-01-01 00:27:28,2.0,1.6,1.0,N,148,249,1,8.5,3.0,0.5,2.45,0.0,0.3,14.75,2.5
1,2022-01-01 00:44:37,2022-01-01 01:02:58,1.0,4.8,1.0,N,233,202,1,16.5,3.0,0.5,1.0,0.0,0.3,21.3,2.5
2,2022-01-01 00:26:59,2022-01-01 00:34:15,2.0,1.3,1.0,N,239,48,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2022-01-01 00:37:05,2022-01-01 01:00:52,1.0,2.95,1.0,N,48,141,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
2,2022-01-01 00:06:49,2022-01-01 00:32:48,1.0,6.9,1.0,N,161,56,2,24.0,0.5,0.5,0.0,0.0,0.3,27.8,2.5
2,2022-01-01 00:52:50,2022-01-01 01:04:40,2.0,2.25,1.0,N,148,170,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
2,2022-01-01 00:26:18,2022-01-01 00:39:56,2.0,1.63,1.0,N,148,4,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2022-01-01 00:49:04,2022-01-01 01:04:35,4.0,4.45,1.0,N,232,161,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
2,2022-01-01 00:18:28,2022-01-01 00:30:09,2.0,2.94,1.0,N,170,236,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2022-01-01 00:36:42,2022-01-01 00:39:02,3.0,0.64,1.0,N,43,237,1,4.0,0.5,0.5,2.2,0.0,0.3,10.0,2.5
2,2022-01-01 00:43:45,2022-01-01 00:48:34,2.0,0.89,1.0,N,237,263,1,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
2,2022-01-01 00:55:59,2022-01-01 01:11:42,3.0,5.96,1.0,N,229,261,1,19.0,0.5,0.5,2.0,0.0,0.3,24.8,2.5
2,2022-01-01 00:59:19,2022-01-01 01:09:50,2.0,1.16,1.0,N,79,113,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
2,2022-01-01 00:31:49,2022-01-01 00:35:05,1.0,0.96,1.0,N,140,263,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2022-01-01 00:36:47,2022-01-01 00:51:11,4.0,3.84,1.0,N,263,79,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2022-01-01 00:53:07,2022-01-01 01:05:40,3.0,4.14,1.0,N,79,263,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
2,2022-01-01 00:21:29,2022-01-01 00:34:01,2.0,2.49,1.0,N,170,263,2,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
2,2022-01-01 00:35:22,2022-01-01 00:44:24,2.0,3.69,1.0,N,263,42,1,12.5,0.5,0.5,4.89,0.0,0.3,21.19,2.5
2,2022-01-01 00:59:05,2022-01-01 01:19:17,2.0,4.6,1.0,N,237,148,1,17.0,0.5,0.5,5.2,0.0,0.3,26.0,2.5
1,2022-01-01 00:22:35,2022-01-01 00:49:32,1.0,17.2,1.0,N,132,256,1,46.5,1.75,0.5,14.7,0.0,0.3,63.75,0.0
2,2022-01-01 00:27:53,2022-01-01 00:33:04,3.0,0.91,1.0,N,43,162,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2022-01-01 00:49:57,2022-01-01 00:50:17,1.0,0.0,1.0,N,79,79,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
2,2022-01-01 00:17:03,2022-01-01 00:21:32,1.0,0.65,1.0,N,234,234,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
2,2022-01-01 00:44:07,2022-01-01 01:17:07,1.0,3.23,1.0,N,48,233,1,20.0,0.5,0.5,2.86,0.0,0.3,26.66,2.5
2,2022-01-01 00:19:01,2022-01-01 00:26:37,1.0,1.45,1.0,N,144,113,1,7.0,0.5,0.5,1.1,0.0,0.3,11.9,2.5
2,2022-01-01 00:28:29,2022-01-01 00:49:13,1.0,3.56,1.0,N,113,256,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
1,2022-01-01 00:12:37,2022-01-01 00:32:28,4.0,11.4,1.0,Y,132,70,3,32.5,1.75,0.5,0.0,0.0,0.3,35.05,0.0
2,2022-01-01 00:16:10,2022-01-01 00:48:09,1.0,4.86,1.0,N,142,4,1,22.5,0.5,0.5,0.0,0.0,0.3,26.3,2.5
2,2022-01-01 00:24:59,2022-01-01 00:39:36,1.0,3.32,1.0,N,229,238,1,13.0,0.5,0.5,5.04,0.0,0.3,21.84,2.5
2,2022-01-01 00:43:07,2022-01-01 00:51:17,1.0,1.86,1.0,N,239,237,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2022-01-01 00:54:55,2022-01-01 01:22:41,1.0,3.19,1.0,N,237,48,2,18.0,0.5,0.5,0.0,0.0,0.3,21.8,2.5
2,2022-01-01 00:30:24,2022-01-01 00:48:17,1.0,4.23,1.0,N,233,41,1,15.5,0.5,0.5,3.86,0.0,0.3,23.16,2.5
2,2022-01-01 00:56:35,2022-01-01 01:00:42,1.0,1.49,1.0,N,151,142,1,6.0,0.5,0.5,2.45,0.0,0.3,12.25,2.5
2,2022-01-01 00:27:02,2022-01-01 00:43:37,5.0,5.42,1.0,N,137,80,1,18.0,0.5,0.5,3.92,0.0,0.3,25.72,2.5
2,2022-01-01 00:49:07,2022-01-01 00:57:00,5.0,1.41,1.0,N,256,80,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0.0
2,2022-01-01 00:25:05,2022-01-01 00:46:13,2.0,4.82,1.0,N,231,48,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2,2022-01-01 00:48:19,2022-01-01 01:19:43,3.0,4.99,1.0,N,48,170,1,22.0,0.5,0.5,7.74,0.0,0.3,33.54,2.5
2,2022-01-01 00:06:34,2022-01-01 00:12:34,1.0,2.47,1.0,N,140,170,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
2,2022-01-01 00:23:17,2022-01-01 00:43:23,1.0,3.59,1.0,N,141,249,1,15.0,0.5,0.5,1.5,0.0,0.3,20.3,2.5
2,2022-01-01 00:49:01,2022-01-01 01:12:44,1.0,4.94,1.0,N,158,17,2,19.0,0.5,0.5,0.0,0.0,0.3,22.8,2.5
2,2022-01-01 00:12:32,2022-01-01 00:33:33,1.0,2.75,1.0,N,142,170,2,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
2,2022-01-01 00:37:28,2022-01-01 01:07:18,1.0,5.42,1.0,N,234,238,1,23.5,0.5,0.5,6.82,0.0,0.3,34.12,2.5
2,2022-01-01 00:31:00,2022-01-01 01:06:04,2.0,11.18,1.0,N,132,85,2,36.0,0.5,0.5,0.0,0.0,0.3,38.55,0.0
1,2022-01-01 00:04:04,2022-01-01 00:33:15,1.0,7.6,1.0,N,68,168,2,27.5,3.0,0.5,0.0,0.0,0.3,31.3,2.5
2,2022-01-01 00:00:29,2022-01-01 00:06:52,2.0,1.46,1.0,N,238,263,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2022-01-01 00:15:53,2022-01-01 00:22:28,2.0,2.27,1.0,N,263,74,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
2,2022-01-01 00:39:15,2022-01-01 00:48:35,2.0,2.79,1.0,N,43,74,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
2,2022-01-01 00:57:49,2022-01-01 01:06:05,2.0,2.38,1.0,N,75,166,1,9.5,0.5,0.5,3.24,0.0,0.3,14.04,0.0
2,2022-01-01 00:19:46,2022-01-01 00:28:15,1.0,1.53,1.0,N,137,4,1,7.5,0.5,0.5,2.26,0.0,0.3,13.56,2.5
2,2022-01-01 00:40:30,2022-01-01 01:05:11,1.0,6.22,1.0,N,79,223,1,21.5,0.5,0.5,5.06,0.0,0.3,30.36,2.5
1,2022-01-01 00:33:46,2022-01-01 00:44:02,1.0,3.1,1.0,N,79,237,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
2,2022-01-01 00:40:17,2022-01-01 00:51:40,1.0,6.42,1.0,N,264,112,1,18.5,0.5,0.5,4.95,0.0,0.3,24.75,0.0
2,2022-01-01 00:13:05,2022-01-01 00:33:00,1.0,3.27,1.0,N,249,48,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2022-01-01 00:35:24,2022-01-01 00:55:49,1.0,2.2,1.0,N,48,186,1,14.0,0.5,0.5,3.56,0.0,0.3,21.36,2.5
2,2022-01-01 00:44:45,2022-01-01 00:51:27,1.0,1.61,1.0,N,75,151,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0
2,2022-01-01 00:53:23,2022-01-01 01:00:32,1.0,1.51,1.0,N,151,166,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,0.0
2,2022-01-01 00:59:42,2022-01-01 01:22:33,1.0,17.43,2.0,N,132,162,1,52.0,0.0,0.5,15.78,6.55,0.3,78.88,2.5
2,2022-01-01 00:19:51,2022-01-01 00:25:37,1.0,0.92,1.0,N,158,68,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
2,2022-01-01 00:34:25,2022-01-01 00:54:31,1.0,3.31,1.0,N,68,142,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
2,2022-01-01 00:56:30,2022-01-01 01:00:22,1.0,0.43,1.0,N,142,163,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
1,2022-01-01 00:11:08,2022-01-01 00:51:09,1.0,11.6,1.0,N,236,17,1,36.5,3.0,0.5,10.1,0.0,0.3,50.4,2.5
1,2022-01-01 00:04:32,2022-01-01 00:31:12,1.0,21.5,1.0,N,132,241,1,56.5,1.75,0.5,0.0,6.55,0.3,65.6,0.0
1,2022-01-01 00:25:41,2022-01-01 00:39:40,4.0,4.1,1.0,N,138,92,2,15.0,1.75,0.5,0.0,0.0,0.3,17.55,0.0
2,2022-01-01 00:43:01,2022-01-01 00:54:11,1.0,1.96,1.0,N,162,224,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
2,2022-01-01 00:33:18,2022-01-01 00:36:59,1.0,0.66,1.0,N,249,249,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
2,2022-01-01 00:39:11,2022-01-01 00:42:17,1.0,0.86,1.0,N,249,234,1,4.5,0.5,0.5,2.08,0.0,0.3,10.38,2.5
2,2022-01-01 00:53:35,2022-01-01 01:00:19,1.0,1.54,1.0,N,249,90,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
1,2022-01-01 00:23:49,2022-01-01 00:54:46,3.0,17.7,2.0,N,132,186,3,52.0,3.75,0.5,0.0,6.55,0.3,63.1,2.5
1,2022-01-01 00:03:53,2022-01-01 00:07:38,2.0,0.8,1.0,N,140,262,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2022-01-01 00:23:44,2022-01-01 00:42:48,1.0,1.5,1.0,N,162,164,2,13.0,3.0,0.5,0.0,0.0,0.3,16.8,2.5
1,2022-01-01 00:47:27,2022-01-01 01:07:57,2.0,5.0,1.0,N,164,166,1,18.5,3.0,0.5,6.65,0.0,0.3,28.95,2.5
2,2022-01-01 00:39:37,2022-01-01 01:04:08,1.0,14.62,1.0,N,132,7,2,41.0,0.5,0.5,0.0,0.0,0.3,43.55,0.0
1,2022-01-01 00:13:02,2022-01-01 00:26:07,3.0,2.3,1.0,N,141,262,1,10.5,3.0,0.5,2.86,0.0,0.3,17.16,2.5
1,2022-01-01 00:34:05,2022-01-01 00:47:11,1.0,3.8,1.0,N,229,179,1,13.5,3.0,0.5,3.46,0.0,0.3,20.76,2.5
1,2022-01-01 00:59:36,2022-01-01 01:12:46,1.0,2.6,1.0,N,229,79,2,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
1,2022-01-01 00:53:27,2022-01-01 01:04:24,2.0,1.7,1.0,N,107,162,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
1,2022-01-01 00:14:32,2022-01-01 00:25:16,2.0,4.7,1.0,N,87,233,1,15.5,3.0,0.5,2.0,0.0,0.3,21.3,2.5
1,2022-01-01 00:27:18,2022-01-01 00:32:10,3.0,0.7,1.0,N,233,229,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
1,2022-01-01 00:33:39,2022-01-01 00:40:25,1.0,1.8,1.0,N,229,107,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
1,2022-01-01 00:49:05,2022-01-01 00:52:40,1.0,0.9,1.0,N,137,79,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
2,2022-01-01 00:19:10,2022-01-01 00:50:12,2.0,20.35,1.0,N,132,18,2,54.5,0.5,0.5,0.0,6.55,0.3,63.6,0.0
2,2022-01-01 00:03:55,2022-01-01 00:14:04,1.0,2.86,1.0,N,161,238,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
2,2022-01-01 00:15:12,2022-01-01 00:26:47,1.0,4.73,1.0,N,238,244,2,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
2,2022-01-01 00:33:45,2022-01-01 00:45:14,1.0,2.25,1.0,N,116,166,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0
2,2022-01-01 00:50:13,2022-01-01 00:56:55,1.0,1.2,1.0,N,24,41,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0
2,2022-01-01 00:20:10,2022-01-01 00:36:39,4.0,2.06,1.0,N,43,164,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
2,2022-01-01 00:43:55,2022-01-01 00:51:59,2.0,1.3,1.0,N,170,229,1,7.5,0.5,0.5,1.7,0.0,0.3,13.0,2.5
1,2022-01-01 00:21:48,2022-01-01 00:38:35,1.0,8.1,1.0,N,231,157,2,25.0,3.0,0.5,0.0,0.0,0.3,28.8,2.5
1,2022-01-01 00:52:21,2022-01-01 01:04:39,1.0,6.0,1.0,N,65,226,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,0.0
2,2022-01-01 00:21:31,2022-01-01 00:30:03,2.0,2.04,1.0,N,148,90,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2022-01-01 00:36:17,2022-01-01 00:41:48,2.0,1.3,1.0,N,249,90,1,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
2,2022-01-01 00:46:14,2022-01-01 01:10:23,2.0,5.79,1.0,N,249,141,2,20.0,0.5,0.5,0.0,0.0,0.3,23.8,2.5
2,2022-01-01 00:50:48,2022-01-01 01:07:52,1.0,5.38,1.0,N,188,255,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,0.0
2,2022-01-01 00:27:26,2022-01-01 00:41:38,2.0,4.95,1.0,N,45,161,2,16.5,0.5,0.5,0.0,0.0,0.3,20.3,2.5
2,2022-01-01 00:52:15,2022-01-01 01:01:16,1.0,1.92,1.0,N,87,114,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
1,2022-01-01 00:29:08,2022-01-01 00:34:45,1.0,0.9,1.0,N,42,168,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0
1,2022-01-01 00:48:00,2022-01-01 00:52:50,1.0,1.4,1.0,N,263,141,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
1,2022-01-01 00:21:55,2022-01-01 00:26:37,2.0,0.7,1.0,N,158,68,1,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
1,2022-01-01 00:27:21,2022-01-01 00:36:40,2.0,1.3,1.0,N,68,50,1,7.5,3.0,0.5,1.0,0.0,0.3,12.3,2.5
1,2022-01-01 00:37:13,2022-01-01 00:44:46,1.0,1.9,1.0,N,50,90,1,7.5,3.0,0.5,20.0,0.0,0.3,31.3,2.5
1,2022-01-01 00:50:46,2022-01-01 00:57:22,1.0,0.9,1.0,N,234,164,2,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
2,2022-01-01 00:39:35,2022-01-01 01:08:16,2.0,6.74,1.0,N,68,189,1,24.5,0.5,0.5,7.08,0.0,0.3,35.38,2.5
1,2022-01-01 00:04:46,2022-01-01 00:17:13,1.0,3.9,1.0,N,161,7,1,14.0,3.0,0.5,4.45,0.0,0.3,22.25,2.5
1,2022-01-01 00:36:10,2022-01-01 00:49:06,2.0,4.1,1.0,N,141,7,1,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
2,2022-01-01 00:30:59,2022-01-01 00:41:18,2.0,4.63,1.0,N,48,166,1,15.0,0.5,0.5,1.0,0.0,0.3,19.8,2.5
2,2022-01-01 00:48:11,2022-01-01 01:06:45,2.0,5.37,1.0,N,151,107,2,17.5,0.5,0.5,0.0,0.0,0.3,21.3,2.5
2,2022-01-01 00:57:18,2022-01-01 01:03:01,4.0,0.59,1.0,N,137,170,1,5.5,0.5,0.5,2.0,0.0,0.3,11.3,2.5
2,2022-01-01 00:31:19,2022-01-01 00:43:05,2.0,1.69,1.0,N,234,79,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
1,2022-01-01 00:27:37,2022-01-01 00:59:17,0.0,9.0,1.0,N,142,17,1,30.0,3.0,0.5,6.75,0.0,0.3,40.55,2.5
2,2022-01-01 00:09:27,2022-01-01 00:25:26,1.0,5.96,1.0,N,141,129,1,18.5,0.5,0.5,3.0,0.0,0.3,25.3,2.5
2,2022-01-01 00:46:35,2022-01-01 00:53:15,1.0,2.14,1.0,N,232,256,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
2,2022-01-01 00:29:19,2022-01-01 00:37:19,2.0,1.92,1.0,N,142,236,1,8.0,0.5,0.5,1.77,0.0,0.3,13.57,2.5
2,2022-01-01 00:54:51,2022-01-01 01:02:39,2.0,1.01,1.0,N,79,144,1,7.0,0.5,0.5,1.0,0.0,0.3,11.8,2.5
2,2022-01-01 00:15:35,2022-01-01 00:34:00,1.0,3.64,1.0,N,90,13,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
2,2022-01-01 00:39:53,2022-01-01 01:06:55,1.0,6.19,1.0,N,13,249,1,23.0,0.5,0.5,0.0,0.0,0.3,26.8,2.5
2,2022-01-01 00:55:14,2022-01-01 01:11:18,1.0,4.58,1.0,N,161,24,1,16.0,0.5,0.5,3.96,0.0,0.3,23.76,2.5
2,2022-01-01 00:15:16,2022-01-01 00:21:15,1.0,2.1,1.0,N,162,236,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
2,2022-01-01 00:31:07,2022-01-01 00:38:01,1.0,1.15,1.0,N,43,263,1,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
2,2022-01-01 00:41:57,2022-01-01 01:04:47,1.0,4.24,1.0,N,43,246,1,18.0,0.5,0.5,4.36,0.0,0.3,26.16,2.5
2,2022-01-01 00:23:14,2022-01-01 00:41:16,2.0,4.65,1.0,N,239,113,1,17.0,0.5,0.5,3.12,0.0,0.3,23.92,2.5
